,,USDVND liên ngân hàng,USDVND trung tâm,DXY,USDJPY,EURUSD,JPYUSD,CNYUSD,CNHUSD,GBPUSD,TWDUSD,MYRUSD,KRWUSD,BDTUSD,LKRUSD,PKRUSD,PHPUSD,INRUSD,THBUSD,CADUSD,IDRUSD,BRLUSD
,Dates,USDVND BGN Curncy,SBVNUSD Index,DXY Curncy,USDJPY BGN Curncy,EURUSD BGN Curncy,JPYUSD BGN Curncy,CNYUSD BGN Curncy,CNHUSD BGN Curncy,GBPUSD BGN Curncy,TWDUSD BGN Curncy,MYRUSD BGN Curncy,KRWUSD BGN Curncy,BDTUSD BGN Curncy,LKRUSD BGN Curncy,PKRUSD BGN Curncy,PHPUSD BGN Curncy,INRUSD BGN Curncy,THBUSD BGN Curncy,CADUSD BGN Curncy,IDRUSD BGN Curncy,BRLUSD BGN Curncy
,2006-05-26 00:00:00,15972,15934,85.16,112.67,1.2738,0.008876,0.12459,,1.8593,0.031218,0.2743,0.10578,0.01441,0.971,1.66113,0.018952,0.021796,0.026025,0.9042,0.107992,0.4462
,2006-05-25 00:00:00,15968,15929,84.71,111.78,1.2799,0.008951,0.12462,,1.8731,0.031157,0.274,0.10535,0.01441,0.971,1.66334,0.018909,0.021791,0.026093,0.9031,0.107009,0.4387
,2006-05-24 00:00:00,15966,15931,84.95,112.95,1.2754,0.008859,0.12458,,1.8687,0.031243,0.2743,0.1053,0.01444,0.971,1.66223,0.018908,0.021853,0.02594,0.8927,0.106383,0.4299
,2006-05-23 00:00:00,15971,15935,84.35,111.99,1.2815,0.008932,0.12463,,1.8801,0.031269,0.2764,0.10596,0.01446,0.971,1.66459,0.018974,0.021964,0.026065,0.889,0.108167,0.425
,2006-05-22 00:00:00,15972,15933,84.35,111.57,1.2866,0.008965,0.1246,,1.8873,0.031108,0.2753,0.10502,0.01446,0.971,1.66598,0.018882,0.021942,0.026089,0.8967,0.107066,0.4352
,2006-05-19 00:00:00,15968,15930,84.88,111.69,1.2778,0.008954,0.12466,,1.8797,0.031313,0.2765,0.10566,0.01446,0.971,1.6675,0.018984,0.021932,0.026202,0.8943,0.108666,0.4532
,2006-05-18 00:00:00,15966,15927,84.51,110.82,1.2844,0.009023,0.12485,,1.8935,0.031392,0.2774,0.1056,0.01446,0.971,1.66598,0.018975,0.021997,0.026217,0.8924,0.108696,0.4584
,2006-05-17 00:00:00,15964,15925,84.85,110.96,1.2743,0.009011,0.12496,,1.8828,0.031671,0.2795,0.10582,0.01445,0.971,1.66528,0.019177,0.022121,0.026116,0.8977,0.110406,0.4527
,2006-05-16 00:00:00,15967,15932,84.17,109.75,1.2859,0.009112,0.12495,,1.8879,0.031498,0.2774,0.10582,0.01445,0.971,1.66639,0.019102,0.021978,0.0263,0.9035,0.108814,0.4682
,2006-05-15 00:00:00,15976,15937,84.54,110.49,1.2797,0.009049,0.12495,,1.8794,0.031609,0.2769,0.10595,0.01439,0.971,1.66528,0.019168,0.021997,0.02613,0.8985,0.109409,0.4615
,2006-05-12 00:00:00,15980,15941,83.91,110.03,1.2928,0.009089,0.1249,,1.8946,0.031878,0.2793,0.10721,0.01439,0.973,1.6657,0.019342,0.022222,0.026394,0.9011,0.113636,0.4664
,2006-05-11 00:00:00,15974,15936,84.27,110.72,1.2836,0.009031,0.12494,,1.8826,0.031791,0.2793,0.10689,0.01439,0.973,1.66486,0.019361,0.022292,0.026506,0.9066,0.114594,0.4762
,2006-05-10 00:00:00,15966,15938,84.5,110.5,1.2782,0.009049,0.12494,,1.8638,0.031898,0.2793,0.10761,0.01439,0.972,1.66514,0.019427,0.022249,0.026599,0.9089,0.114633,0.4825
,2006-05-09 00:00:00,15994,15957,84.83,111.04,1.2758,0.009005,0.12494,,1.8667,0.031751,0.2786,0.10732,0.01432,0.972,1.66639,0.019465,0.022247,0.026569,0.9095,0.114436,0.4855
,2006-05-08 00:00:00,16009,15971,85.23,111.64,1.2713,0.008957,0.12489,,1.8591,0.031875,0.2781,0.10776,0.01432,0.972,1.66667,0.019503,0.022293,0.026665,0.8994,0.114548,0.4821
,2006-05-05 00:00:00,15971,15980,85.14,112.58,1.2726,0.008883,0.12482,,1.8594,0.031601,0.2772,0.10645,0.01432,0.972,1.66514,0.019425,0.022297,0.026462,0.9044,0.11385,0.4868
,2006-05-04 00:00:00,15965,15970,85.36,113.66,1.2691,0.008799,0.12478,,1.8514,0.031578,0.2768,0.10576,0.01432,0.972,1.665,0.019448,0.022235,0.026497,0.9032,0.11374,0.4829
,2006-05-03 00:00:00,15947,15963,85.84,113.59,1.2633,0.008805,0.12484,,1.8421,0.031624,0.277,0.10696,0.01432,0.972,1.66528,0.019446,0.022267,0.026534,0.9026,0.113883,0.4816
,2006-05-02 00:00:00,15943,15951,85.79,113.35,1.2614,0.008823,0.12478,,1.8396,0.03147,0.2766,0.10639,0.01432,0.972,1.66473,0.019352,0.022265,0.026646,0.9044,0.11396,0.485
,2006-05-01 00:00:00,15943,15951,85.97,113.36,1.2588,0.008821,0.12482,,1.8262,0.031339,0.2758,0.10606,0.01442,0.972,1.66473,0.019369,0.022306,0.026645,0.8982,0.114058,0.4808
,2006-04-28 00:00:00,15940,15951,86.11,113.83,1.2635,0.008784,0.1248,,1.8259,0.03135,0.2761,0.10602,0.01442,0.972,1.66611,0.019301,0.02224,0.026644,0.8955,0.113734,0.4794
,2006-04-27 00:00:00,15940,15958,86.63,114.11,1.2534,0.008765,0.12474,,1.8016,0.031328,0.2754,0.10584,0.01442,0.972,1.66514,0.019316,0.022216,0.026656,0.8906,0.113546,0.4759
,2006-04-26 00:00:00,15942,15962,87.22,114.73,1.2454,0.008716,0.12471,,1.7847,0.031198,0.2746,0.10566,0.01428,0.972,1.66473,0.019255,0.022158,0.026529,0.8864,0.113315,0.4719
,2006-04-25 00:00:00,15941,15955,87.32,114.82,1.2431,0.00871,0.12478,,1.7883,0.03126,0.2745,0.10582,0.01444,0.973,1.66806,0.019268,0.022216,0.026525,0.8839,0.113456,0.4693
,2006-04-24 00:00:00,15934,15950,87.45,114.65,1.2388,0.008724,0.12473,,1.7882,0.031245,0.2739,0.10642,0.01443,0.973,1.66695,0.019389,0.022262,0.026599,0.8792,0.113353,0.4731
,2006-04-21 00:00:00,15935,15947,88.05,116.59,1.2341,0.008577,0.12473,,1.7822,0.030964,0.2733,0.10543,0.01439,0.973,1.66695,0.019357,0.022145,0.026427,0.8792,0.112575,0.4717
,2006-04-20 00:00:00,15935,15941,88.25,117.55,1.2317,0.008506,0.12481,,1.7788,0.030947,0.2733,0.10542,0.01439,0.973,1.66722,0.019434,0.022172,0.026445,0.8779,0.112505,0.4716
,2006-04-19 00:00:00,15930,15945,87.79,117.27,1.2382,0.008528,0.12478,,1.7928,0.030856,0.2729,0.10576,0.01431,0.973,1.66597,0.019476,0.022168,0.026455,0.8806,0.111932,0.4728
,2006-04-18 00:00:00,15929,15937,88.24,117.13,1.2347,0.008538,0.12463,,1.7833,0.030777,0.2724,0.10485,0.01447,0.974,1.66695,0.019429,0.022142,0.026431,0.8768,0.11129,0.4727
,2006-04-17 00:00:00,15929,15932,88.64,117.81,1.225,0.008489,0.12469,,1.7692,0.030807,0.2723,0.10466,0.01447,0.974,1.66778,0.019476,0.022141,0.026281,0.873,0.111297,0.4679
,2006-04-14 00:00:00,15928,15940,89.59,118.69,1.211,0.008425,0.12472,,1.751,0.030813,0.2723,0.10435,0.01447,0.974,1.66778,0.019482,0.022146,0.026243,0.8682,0.111266,0.4676
,2006-04-13 00:00:00,15931,15936,89.59,118.56,1.2108,0.008435,0.12471,,1.7526,0.030771,0.2723,0.10399,0.01447,0.974,1.66778,0.019503,0.022146,0.026257,0.8687,0.111229,0.4673
,2006-04-12 00:00:00,15929,15930,89.62,118.57,1.2104,0.008439,0.12481,,1.7493,0.030743,0.2721,0.10412,0.01445,0.974,1.66722,0.01948,0.022109,0.026267,0.8719,0.110914,0.4682
,2006-04-11 00:00:00,15927,15933,89.44,118.28,1.2145,0.008455,0.12491,,1.7491,0.030828,0.2726,0.10473,0.01428,0.975,1.66584,0.019537,0.022304,0.026297,0.8749,0.111173,0.469
,2006-04-10 00:00:00,15927,15926,89.65,118.35,1.2111,0.00845,0.1249,,1.7427,0.030868,0.2724,0.10484,0.01428,0.975,1.66667,0.019522,0.022285,0.026319,0.8709,0.111328,0.4642
,2006-04-07 00:00:00,15928,15929,89.69,118.3,1.2093,0.008452,0.12483,,1.7422,0.030923,0.2728,0.10489,0.01418,0.975,1.66528,0.019589,0.022379,0.02618,0.8699,0.111124,0.4654
,2006-04-06 00:00:00,15923,15921,88.96,117.75,1.223,0.008492,0.12487,,1.7533,0.030874,0.2728,0.10488,0.01418,0.975,1.66695,0.019569,0.022381,0.026146,0.8674,0.11108,0.4689
,2006-04-05 00:00:00,15929,15925,88.63,117.42,1.2289,0.008517,0.12486,,1.7538,0.030794,0.2723,0.10446,0.01408,0.975,1.66182,0.019575,0.022371,0.026151,0.8605,0.110834,0.4679
,2006-04-04 00:00:00,15925,15915,88.83,117.54,1.2259,0.008508,0.12473,,1.7552,0.030781,0.2719,0.10384,0.01405,0.974,1.66528,0.019623,0.022366,0.025956,0.8597,0.11139,0.4672
,2006-04-03 00:00:00,15927,15922,89.63,117.69,1.2139,0.008497,0.12469,,1.7392,0.030682,0.2714,0.10301,0.01398,0.974,1.66528,0.019577,0.022422,0.025743,0.8539,0.110773,0.4676
,2006-03-31 00:00:00,15925,15910,89.73,117.78,1.2118,0.008491,0.12473,,1.7372,0.030812,0.2716,0.10292,0.01398,0.974,1.66501,0.019585,0.022411,0.025723,0.8557,0.110375,0.4618
,2006-03-30 00:00:00,15935,15898,89.39,117.33,1.2167,0.008522,0.12458,,1.7459,0.030738,0.2711,0.10245,0.01398,0.972,1.66792,0.019524,0.022371,0.025742,0.8623,0.110011,0.457
,2006-03-29 00:00:00,15925,15908,90.21,117.82,1.2024,0.008488,0.12459,,1.7345,0.030677,0.2705,0.10255,0.01399,0.972,1.6675,0.019512,0.022366,0.025677,0.8533,0.10917,0.4516
,2006-03-28 00:00:00,15923,15896,90.25,117.95,1.2,0.008478,0.12468,,1.743,0.030689,0.2706,0.10239,0.01401,0.973,1.66778,0.019544,0.022395,0.025709,0.8541,0.110461,0.4459
,2006-03-27 00:00:00,15933,15900,90.07,116.74,1.2016,0.008566,0.12466,,1.7464,0.030696,0.2708,0.10252,0.01401,0.973,1.6675,0.019547,0.022385,0.025722,0.8555,0.110497,0.4562
,2006-03-24 00:00:00,15921,15890,90.07,117.46,1.2036,0.008513,0.12455,,1.7424,0.030619,0.2705,0.10209,0.01401,0.974,1.66556,0.019531,0.022386,0.025638,0.8565,0.109649,0.4634
,2006-03-23 00:00:00,15921,15882,90.46,117.86,1.1973,0.008484,0.12457,,1.7349,0.030696,0.2711,0.10252,0.01401,0.974,1.65046,0.01956,0.022442,0.025556,0.8585,0.110132,0.4609
,2006-03-22 00:00:00,15921,15886,89.72,117.02,1.2078,0.008545,0.12456,,1.7473,0.030722,0.271,0.10275,0.01446,0.975,1.66389,0.019569,0.022469,0.025648,0.8571,0.109951,0.4642
,2006-03-21 00:00:00,15915,15879,89.62,117.27,1.2095,0.008527,0.12456,,1.7478,0.030766,0.2706,0.10326,0.01446,0.974,1.66224,0.019589,0.022533,0.025723,0.8587,0.109818,0.4606
,2006-03-20 00:00:00,15908,15872,89.13,116.39,1.2165,0.008592,0.12451,,1.7562,0.030839,0.2706,0.1034,0.01447,0.973,1.66127,0.019646,0.022502,0.02581,0.8615,0.109385,0.4654
,2006-03-17 00:00:00,15911,15876,88.92,115.92,1.219,0.008627,0.12451,,1.7565,0.030831,0.2699,0.10295,0.01441,0.973,1.66168,0.019603,0.022502,0.025657,0.8636,0.109499,0.4707
,2006-03-16 00:00:00,15912,15873,89.07,116.82,1.2183,0.00856,0.1244,,1.7574,0.030817,0.2699,0.10255,0.01441,0.973,1.66168,0.019562,0.022524,0.02557,0.8679,0.108992,0.4731
,2006-03-15 00:00:00,15903,15867,89.7,117.38,1.2069,0.008519,0.12441,,1.7481,0.030864,0.2697,0.10261,0.01448,0.973,1.66237,0.019596,0.022514,0.025549,0.8661,0.108167,0.4726
,2006-03-14 00:00:00,15897,15861,90,117.61,1.2013,0.008503,0.12426,,1.7462,0.030833,0.2691,0.1023,0.01445,0.973,1.66667,0.019497,0.022477,0.025514,0.864,0.109022,0.4708
,2006-03-13 00:00:00,15905,15866,90.54,118.73,1.1964,0.008422,0.12422,,1.7329,0.030754,0.2688,0.10196,0.01449,0.973,1.66806,0.019501,0.022464,0.025546,0.8637,0.108178,0.4686
,2006-03-10 00:00:00,15910,15871,90.85,119.01,1.191,0.008399,0.12422,,1.726,0.030764,0.269,0.10203,0.01467,0.974,1.66861,0.01949,0.022464,0.025566,0.8617,0.108255,0.4679
,2006-03-09 00:00:00,15906,15868,90.75,118.21,1.191,0.008459,0.12424,,1.7356,0.030746,0.2687,0.10182,0.01467,0.973,1.66722,0.019486,0.022462,0.025582,0.8621,0.106553,0.4626
,2006-03-08 00:00:00,15904,15865,90.62,117.86,1.1925,0.008485,0.12425,,1.7389,0.030739,0.2688,0.10182,0.01467,0.973,1.66708,0.019455,0.022482,0.025465,0.8649,0.107239,0.459
,2006-03-07 00:00:00,15909,15870,90.77,117.87,1.1888,0.008485,0.12434,,1.7359,0.03075,0.2693,0.10239,0.01467,0.974,1.67001,0.019539,0.022544,0.025602,0.8695,0.108143,0.4665
,2006-03-06 00:00:00,15910,15875,89.89,117.58,1.2017,0.008505,0.12441,,1.7505,0.030774,0.2697,0.10257,0.01469,0.974,1.66778,0.019602,0.022562,0.02576,0.8777,0.108885,0.4657
,2006-03-03 00:00:00,15908,15872,89.66,116.38,1.2045,0.008592,0.12443,,1.7557,0.030858,0.2697,0.10295,0.01472,0.975,1.66945,0.019522,0.022556,0.025724,0.8815,0.108814,0.4739
,2006-03-02 00:00:00,15905,15869,89.56,115.88,1.2039,0.008631,0.12443,,1.7534,0.030955,0.2697,0.10318,0.01472,0.975,1.66903,0.01955,0.022536,0.025852,0.8838,0.108784,0.4753
,2006-03-01 00:00:00,15913,15874,90.22,116.1,1.1923,0.008614,0.12443,,1.7501,0.030979,0.2696,0.10299,0.01473,0.975,1.66806,0.019493,0.022548,0.025702,0.8811,0.108992,0.4727
,2006-02-28 00:00:00,15910,15871,90.11,115.77,1.1921,0.008639,0.12436,,1.7536,0.030798,0.2691,0.10299,0.01475,0.974,1.66931,0.019389,0.022528,0.025579,0.8795,0.108844,0.4706
,2006-02-27 00:00:00,15915,15876,90.63,116.12,1.1847,0.008613,0.12436,,1.7401,0.030798,0.2692,0.10321,0.01477,0.975,1.67057,0.019212,0.022487,0.025494,0.8765,0.108284,0.4669
,2006-02-24 00:00:00,15911,15873,90.61,116.9,1.1876,0.008556,0.12424,,1.7456,0.030776,0.2692,0.10348,0.01479,0.976,1.66847,0.019144,0.022501,0.025402,0.8707,0.107585,0.4677
,2006-02-23 00:00:00,15917,15888,90.39,117.14,1.1918,0.008538,0.12425,,1.7512,0.030714,0.269,0.10319,0.01479,0.976,1.66778,0.019342,0.022482,0.025449,0.8674,0.107991,0.4682
,2006-02-22 00:00:00,15916,15877,90.67,118.54,1.1914,0.008436,0.12423,,1.7439,0.030633,0.2687,0.10261,0.0148,0.977,1.66625,0.019286,0.022406,0.025285,0.8705,0.106895,0.4671
,2006-02-21 00:00:00,15921,15882,90.55,118.71,1.1911,0.008425,0.12427,,1.7458,0.030793,0.2691,0.10325,0.01484,0.978,1.66611,0.019273,0.02252,0.025368,0.8721,0.107991,0.4618
,2006-02-20 00:00:00,15924,15886,90.42,118.26,1.1936,0.008456,0.12426,,1.7437,0.030864,0.2688,0.10338,0.01484,0.978,1.6675,0.019242,0.022538,0.025426,0.8711,0.108366,0.4724
,2006-02-17 00:00:00,15929,15894,90.64,118.06,1.194,0.00847,0.12425,,1.7421,0.030878,0.2688,0.10282,0.01486,0.978,1.66861,0.019307,0.022493,0.025481,0.8692,0.108225,0.4707
,2006-02-16 00:00:00,15936,15898,90.73,117.59,1.1906,0.008505,0.12423,,1.7394,0.030858,0.2687,0.10262,0.01486,0.978,1.67015,0.019484,0.022553,0.025387,0.8641,0.10846,0.4726
,2006-02-15 00:00:00,15932,15893,90.72,117.88,1.1889,0.008483,0.12427,,1.741,0.030917,0.2685,0.10267,0.01488,0.978,1.67001,0.01939,0.022614,0.025445,0.8646,0.108472,0.4682
,2006-02-14 00:00:00,15928,15889,90.54,117.4,1.1916,0.008518,0.12425,,1.7363,0.030955,0.2687,0.10313,0.01489,0.979,1.66973,0.019446,0.022601,0.025423,0.8673,0.108354,0.4678
,2006-02-13 00:00:00,15926,15887,90.54,117.78,1.1897,0.008491,0.12428,,1.7409,0.030879,0.2685,0.1024,0.01492,0.979,1.67029,0.019387,0.022583,0.025462,0.8656,0.108319,0.4639
,2006-02-10 00:00:00,15922,15884,90.55,117.86,1.1904,0.008485,0.12419,,1.7443,0.030991,0.2687,0.10331,0.01494,0.979,1.6707,0.019405,0.022617,0.025484,0.8676,0.108401,0.4626
,2006-02-09 00:00:00,15927,15888,90.29,118.84,1.198,0.008415,0.12413,,1.7414,0.030853,0.2681,0.10282,0.01494,0.98,1.67085,0.019331,0.022622,0.025272,0.8729,0.108342,0.461
,2006-02-08 00:00:00,15929,15890,90.43,118.53,1.1961,0.008437,0.12415,,1.7417,0.030914,0.2676,0.10295,0.01496,0.979,1.67029,0.019331,0.022589,0.02516,0.8701,0.107962,0.4574
,2006-02-07 00:00:00,15928,15895,90.24,117.95,1.1981,0.00848,0.12411,,1.7447,0.031031,0.2678,0.10333,0.01498,0.979,1.67015,0.019361,0.022585,0.0253,0.867,0.108814,0.4564
,2006-02-06 00:00:00,15927,15892,90.29,119.04,1.1967,0.0084,0.12413,,1.7477,0.031163,0.2674,0.10386,0.015,0.979,1.67057,0.019391,0.022617,0.025339,0.872,0.108108,0.4593
,2006-02-03 00:00:00,15930,15894,89.89,118.95,1.2024,0.008407,0.12404,,1.763,0.031168,0.2668,0.10307,0.01502,0.978,1.67029,0.019264,0.022619,0.025387,0.8737,0.107383,0.4525
,2006-02-02 00:00:00,15920,15891,89.41,118.56,1.2091,0.008434,0.12406,,1.7806,0.031268,0.2667,0.10288,0.01502,0.979,1.66973,0.019203,0.022596,0.02539,0.8735,0.107009,0.4491
,2006-02-01 00:00:00,15920,15891,89.51,118.03,1.2065,0.008472,0.12406,,1.7746,0.031268,0.2666,0.10399,0.01502,0.979,1.66945,0.019196,0.022635,0.025497,0.8761,0.107354,0.4494
,2006-01-31 00:00:00,15918,15891,88.96,117.2,1.2156,0.008534,0.12406,,1.7793,0.031268,0.2666,0.10368,0.01502,0.979,1.67015,0.019168,0.022662,0.025697,0.878,0.106531,0.4519
,2006-01-30 00:00:00,15918,15891,89.42,117.61,1.209,0.008503,0.12406,,1.7687,0.031266,0.2653,0.103,0.01502,0.978,1.67112,0.01912,0.022653,0.02554,0.8732,0.106463,0.4517
,2006-01-27 00:00:00,15918,15891,89.32,117.33,1.2094,0.008527,0.12404,,1.7674,0.031261,0.2666,0.10297,0.01502,0.979,1.67085,0.019091,0.022645,0.025631,0.8699,0.10677,0.4522
,2006-01-26 00:00:00,15920,15887,88.62,116.44,1.2207,0.008588,0.12404,,1.7793,0.031276,0.2669,0.10319,0.01502,0.98,1.67105,0.019088,0.02263,0.025682,0.8688,0.106752,0.4483
,2006-01-25 00:00:00,15923,15890,88.33,115.85,1.2241,0.008632,0.12402,,1.7839,0.031273,0.2668,0.10323,0.015,0.98,1.67091,0.019084,0.02263,0.025575,0.8692,0.105519,0.4459
,2006-01-24 00:00:00,15918,15885,88.06,114.69,1.228,0.00872,0.12403,,1.7848,0.031277,0.2668,0.10251,0.01502,0.979,1.67154,0.018975,0.022599,0.025442,0.8684,0.10548,0.4462
,2006-01-23 00:00:00,15923,15885,87.95,114.42,1.2307,0.008739,0.124,,1.7875,0.031261,0.2667,0.10191,0.01503,0.978,1.67057,0.018916,0.022631,0.025553,0.8699,0.105848,0.4431
,2006-01-20 00:00:00,15918,15875,88.97,115.29,1.2135,0.008672,0.12406,,1.7708,0.031139,0.267,0.10134,0.01503,0.979,1.6714,0.019019,0.022599,0.025522,0.8677,0.106,0.4391
,2006-01-19 00:00:00,15911,15868,89.39,115.41,1.2097,0.008669,0.12394,,1.7597,0.03112,0.2666,0.10152,0.01503,0.979,1.67029,0.018947,0.022528,0.025468,0.8596,0.106411,0.4373
,2006-01-18 00:00:00,15905,15865,89.25,115.24,1.2113,0.008678,0.12391,,1.7638,0.031124,0.2662,0.10078,0.01503,0.978,1.67029,0.01895,0.022505,0.025264,0.8541,0.105208,0.4319
,2006-01-17 00:00:00,15906,15870,89.3,115.48,1.2106,0.008659,0.12395,,1.7678,0.031245,0.2665,0.10111,0.01505,0.978,1.6714,0.019022,0.022541,0.025171,0.8589,0.105613,0.4338
,2006-01-16 00:00:00,15901,15866,89.12,114.97,1.2127,0.008698,0.12396,,1.7685,0.031332,0.267,0.10178,0.01507,0.978,1.67043,0.019111,0.022609,0.025243,0.8633,0.105486,0.4399
,2006-01-13 00:00:00,15908,15869,88.89,114.18,1.2142,0.008758,0.12394,,1.777,0.031267,0.2674,0.10124,0.01507,0.979,1.67168,0.019135,0.022614,0.025275,0.8618,0.10644,0.44
,2006-01-12 00:00:00,15908,15874,89.44,114.37,1.2036,0.008742,0.12394,,1.7602,0.031368,0.2673,0.10267,0.01507,0.979,1.67294,0.019102,0.02265,0.025368,0.86,0.106724,0.4394
,2006-01-11 00:00:00,15921,15879,88.99,114.15,1.2128,0.008761,0.12391,,1.7644,0.031181,0.2668,0.10156,0.0151,0.98,1.67252,0.019073,0.022566,0.025205,0.8628,0.105541,0.4386
,2006-01-10 00:00:00,15908,15875,89.33,114.34,1.2065,0.008746,0.12393,,1.7649,0.03123,0.2667,0.10182,0.01507,0.979,1.6714,0.01903,0.022566,0.02511,0.8576,0.105765,0.4421
,2006-01-09 00:00:00,15918,15880,89.25,114.48,1.2088,0.008736,0.12397,,1.7655,0.031307,0.2667,0.10231,0.01505,0.98,1.67057,0.019053,0.022578,0.025164,0.856,0.105541,0.4438
,2006-01-06 00:00:00,15918,15876,88.91,114.44,1.2151,0.008734,0.12396,,1.7706,0.031062,0.2665,0.10122,0.01505,0.979,1.66987,0.019042,0.022432,0.02511,0.858,0.104493,0.438
,2006-01-05 00:00:00,15908,15874,89.33,115.93,1.211,0.008626,0.12395,,1.7559,0.031242,0.2656,0.10126,0.01509,0.979,1.67001,0.019017,0.022391,0.02486,0.8604,0.104248,0.4369
